gene	p
TRNAY-AUA	0.605557692234623
LOC100288200	0.605596110240256
LOC100132326	0.6056311508388
LOC100128932	0.605684345000445
KLHL1	0.605701232035888
SMC6	0.605828729153483
SPAG1	0.605869258038546
TAAR9	0.605878545908039
SNORD116-13	0.605912319978925
KLRB1	0.605944827522153
KCNH5	0.606009842608608
LOC100288127	0.606013642191582
C2CD3	0.606057548483734
RPS18P7	0.606087100795759
MGAT4B	0.606133117967341
DISC1	0.606173224676518
HERC2	0.606230218421138
MGC34796	0.606262725964366
SPINT3	0.606358982066391
TAL1	0.606369536463542
LOC727941	0.606372491694745
F3	0.606377135629492
PLA2R1	0.606449749881896
C14ORF45	0.606460304279048
SNTN	0.606460726454934
TNFRSF13C	0.606483101776896
LOC100131871	0.606519831078984
CISD1B	0.606562470843478
UGP2	0.606574291768288
ALKBH1	0.606597933617908
ZNF518A	0.606707699348287
TMEM19	0.606775669665945
PLAUR	0.606789601470185
CD9	0.606798889339679
PPP1R2P3	0.606816198551008
LOC100288510	0.606863482250248
C3ORF33	0.606873614471514
C1ORF149	0.607050928343665
PIGAP1	0.607073725841513
ZNF432	0.607112988198917
ITPR1	0.607130297410246
ATP5G1	0.607132408289677
OTUB2	0.607137896576196
LOC643529	0.607142962686829
TMEM200B	0.607147184445689
MARVELD2	0.60716322712936
SNW1	0.607191512913727
IFNA5	0.607213466059803
ARNTL	0.60723204179879
LOC730045	0.607329564428473
CACNB1	0.607397956922017
ARD1B	0.607489569089295
LOC100129118	0.60751912140132
DAAM2	0.607640285880623
LOC100129989	0.607646618518914
RPL18	0.60765463986075
LOC392265	0.607675748655053
NR0B2	0.607754695545749
TRGC1	0.60779438007904
SPHK2	0.607812111466255
CDKN2D	0.607924832427836
LOC100287600	0.607924832427836
EFCAB3	0.607945519046254
LOC100132223	0.607973382654735
IRX5	0.608035864685874
LIMS1	0.608077660098595
LOC100131811	0.608136342546759
LOC154449	0.608192491939607
LOC100289444	0.608317878177771
ACCN3	0.608525166537833
LOC729897	0.608543320100934
KCNJ6	0.608576249820048
AUP1	0.608577938523592
FAM71E2	0.60860073602144
TBX2	0.608624800046946
PHBP1	0.608661529349034
CAND1	0.608753141516312
NARG1L	0.608759051978717
ABCC3	0.60878564905954
TRIB2	0.609000958761437
LOC649458	0.609022067555741
LOC644159	0.60908666046631
GPR116	0.609097214863462
LOC100289387	0.609101858798209
CEP135	0.609144920738588
MRPL15	0.609179539161246
H2AFY2	0.609291837946942
RNF146	0.609326034193714
CDC10P	0.609406669787954
HPCAL4	0.609473373577953
OR4A12P	0.609505881121181
RGS2	0.609514746814789
CHCHD4	0.609556120051624
RPAP3	0.609564141393459
LOC100128029	0.609583139308332
SEC11C	0.609634222590547
LOC100289202	0.609644354811813
LOC100129035	0.609665041430231
TFAMP2	0.609720346471306
LOC100289146	0.609762141884027
RPL19P16	0.609884995066875
LOC100132514	0.609911169971811
PIGM	0.609941144459722
FGGY	0.609960142374596
MUS81	0.610126057497823
FLJ45455	0.610156031985734
LOC100286924	0.610195716519025
GALNT9	0.61020584874029
ARPC5L	0.6102176696651
CCL27	0.61023708975586
MNX1	0.610267486419657
DLGAP3	0.610279307344467
PGF	0.61029619437991
PTP4A3	0.610310548360037
BRF1	0.610345166782695
OR2B2	0.610377674325922
PLA2G4A	0.610415670155669
SAA3P	0.610421158442188
LOC100287960	0.610534301579655
DENND2C	0.610560476484592
RCN3	0.610635201616427
DGCR2	0.610665176104338
RPS2P22	0.610667709159655
MFSD7	0.610759321326933
LOC100286909	0.610780852297122
PSMB6	0.610845023031805
SH2D1B	0.610851355670097
FLJ22167	0.610865709650223
MRPS17P7	0.610876686223261
SNORD94	0.610968298390539
LOC388387	0.611006294220285
LOC440313	0.611011360330918
LOC100287113	0.611042179170602
PRDM13	0.611058644030159
SHC2	0.611086507638639
MYCT1	0.611086507638639
MC1R	0.611105083377627
SNX31	0.611110993840032
RPS20P21	0.611215271283892
TUBA4A	0.611253689289524
RPS6P11	0.611329258773132
BNC2	0.611336857939081
IL17RD	0.611376964648258
MAML1	0.611396806914903
WFDC10A	0.611417071357435
SNORD25	0.611507416997054
WHAMM	0.611517127042434
FGFR3	0.611526414911928
SLC30A8	0.611569054676421
LOC100288469	0.611610850089142
NCK1	0.611656445084838
LOC100289357	0.611720193643635
SMOC2	0.611984897924203
RPL21P108	0.612099729765215
OPRK1	0.612168544434645
LOC100130518	0.612182898414772
CKMT1B	0.612247491325341
NFRKB	0.612313350763568
BEST3	0.612320949929518
RPL10P16	0.612340792196163
ZC3H8	0.612345013955024
C6ORF225	0.612401163347872
PRPS1L1	0.612415517327998
ILKAP	0.612452668805973
MFSD1	0.61260887388382
SLC2A7	0.612624494391604
C4ORF43	0.612686976422743
WDR38	0.612722439197174
LOC100132934	0.61273468229787
GAS6	0.612743125815591
FAM98C	0.612764656785781
NUDT1	0.612813207012679
TMEM17	0.612821650530401
LOC100288015	0.612892998255147
NRSN2	0.612894264782805
OR10C1	0.612928883205463
ZNRF4	0.612959279869261
EGFL7	0.612971522969957
LOC342705	0.612987565653627
NUDCP1	0.613082555227994
PLA2G4D	0.613083399579766
LOC100288783	0.613153058600968
CRYGS	0.613159391239259
NEGR1	0.613279289190904
REN	0.613292376643372
UBTD2	0.613321928955397
IL6ST	0.613364146544005
GLUDP4	0.613377233996473
TIPIN	0.613400875846093
RNF25	0.613487421902738
PITPNM3	0.613523306853055
OLFML2A	0.613622096010396
CECR1	0.613629695176345
CHRD	0.613661358367801
OXSR1	0.613748748776218
RPL23AP54	0.613750437479762
LOC100289438	0.61377323497761
ARNTL2	0.613817985621534
SMOX	0.613854292747736
PCDHB5	0.613873712838495
KRT18P41	0.613885111587419
CDC73	0.613937883573178
C14ORF176	0.613939572276723
IGSF11	0.613948015794444
LOC100287306	0.613965747181659
PMFBP1	0.614016408287988
C8G	0.614040050137608
MVK	0.614063691987228
PTER	0.614106331751722
COL14A1	0.61416248114457
HAND1	0.614167547255202
FLJ42418	0.614314464463556
UPF2	0.614421274962732
MRPL10	0.61445378250596
RPL31P17	0.614481646114441
ODZ2	0.614497266622226
C6ORF1	0.614552149487415
LOC100131273	0.61459141184482
SNX10	0.614768725716971
FANCD2	0.614770836596401
LOC100240713	0.614777169234692
LOC503543	0.614780124465895
SNORD114-18	0.614908043759375
PPFIA1	0.614917753804755
SEL1L2	0.614956593986273
TRNASTOP-UCA	0.614956593986273
C7ORF46	0.614990368057159
AP1GBP1	0.615008943796146
C4BPAL2	0.615121664757728
AQP9	0.615136018737855
SGOL2	0.61516557104988
EFTUD1	0.615220876090955
C19ORF69	0.615338240987284
RPS3AP9	0.615360616309246
SDR42E1	0.615391857324815
STOX2	0.615417187877979
LOC751599	0.615455605883612
PRH2	0.615461938521903
ZNF101	0.615480936436776
INTS4	0.615573392955826
LOC100287587	0.615573815131712
SELL	0.615574659483485
LOC100288920	0.615585636056523
DHX36	0.615586480408295
ACSM4	0.615660361188358
ELOVL7	0.61582458760804
DDX31	0.615901001443419
HAP1	0.615986280972406
FIGNL2	0.615994724490128
SYT14L	0.616052984762406
RPS19BP1	0.616055939993608
DAPK2	0.616077048787912
LOC442028	0.616093513647469
C10ORF104	0.616094780175127
MAP1S	0.616169505306962
LOC389199	0.616188503221835
AKAP3	0.616191458453038
SMAD5OS	0.61623747562462
STRCP	0.616253096132404
RWDD4A	0.616254362660063
URB2	0.61638692588829
FIP1L1	0.616427032597467
NDRG3	0.616451940974745
FLJ39639	0.61649331421158
LCN8	0.61660519082139
CSTA	0.616614900866769
CCAR1	0.616624610912149
CIT	0.616658807158921
SOCS2P2	0.616734376642528
PTGFRN	0.616815434412654
LOC389395	0.616842453669363
FTO	0.616855963297717
FLT3LG	0.616865251167211
TM7SF2	0.616900291765755
DOCK3	0.617013434903223
PPP4R2	0.617039187632273
KCNG3	0.617068317768412
RD3	0.617210168866133
DIRC2	0.617255341685943
OR52E7P	0.617341043390815
LOC729176	0.617352442139739
LETMD1	0.61741154676379
OR4A17P	0.617486694071511
LOC647016	0.617493871061574
GOLGA3	0.617503158931068
GLI3	0.61755128698208
CFHR5	0.617607436374928
LSM14A	0.617618412947966
FAM135B	0.61763403345575
ZBED4	0.617646276556446
POT1	0.617656830953598
OR51A9P	0.61770073724575
MEX3A	0.61772437909537
LOC100287880	0.617779684136446
PRKCH	0.617808814272585
GTF2F2L	0.617810925152015
OSBPL7	0.617823168252711
TMEM64	0.617931245279546
KRT76	0.617960797591571
FBLL1	0.617997949069546
CRNKL1	0.61804692147233
LOC644950	0.618073518553153
LOC100130014	0.618105181744608
OR10AE3P	0.618113203086443
DPH5	0.618126712714798
GSTTP2	0.618169774655177
IPO7	0.618273207747265
FAM32D	0.618315003159986
KLK3	0.618328090612455
LOC100288288	0.61838339565353
KIAA0146	0.618383817829417
PCDHGC5	0.618425191066252
KLC3	0.618457698609479
GBP2	0.618462764720112
UBXN4	0.618489361800935
BAT2L	0.618526091103023
OR4B1	0.618553110359732
C4BPAL1	0.618666675673086
LOC149086	0.618671319607832
DKK2	0.618715225899984
NCRNA00161	0.61872535812125
C11ORF63	0.618727046824794
KRT78	0.618765887006313
PCDHB2	0.618791639735363
TEX14	0.618870164450173
SH3BP2	0.61893391300897
LOC100288014	0.619018348186185
ACTG2	0.619092651142134
TMEM184B	0.619119248222956
ZNF286A	0.619138668313715
CACNB4	0.619174553264032
ROBO1	0.619242101405803
LOC100289485	0.61929191816036
TRIM48	0.61937044287517
MYL1	0.619454033700612
ELF2P2	0.619525803601245
FOLH1B	0.619554089385612
CD300LF	0.619606017019599
LOC729678	0.619633880628079
LOC646377	0.619644012849345
OR1F1	0.61966174423656
HRNR	0.619714516222319
CCDC79	0.619759266866243
APOBEC3G	0.619817949314407
TOMM20	0.619865655189534
TNN	0.619885919632065
LOC100130409	0.619892674446243
MCC	0.619963177819217
LOC100131440	0.62000581758371
CD320	0.620024815498583
ZNF512	0.620026926378014
DCLK3	0.620129937294216
MUC13	0.620132048173646
TEX15	0.620179331872886
ZNF180	0.62019832978776
C6ORF192	0.620244346959341
MICAL2	0.620258700939468
PEAR1	0.620311472925227
INCENP	0.620319072091176
DACH1	0.620403929444277
KRT86	0.620420394303834
MACF1	0.620434748283961
ATP13A1	0.620510739943454
NR2E1	0.620531426561871
YRDC	0.62053691484839
RNF11	0.62054662489377
UBR1	0.620574488502251
OR6Y1	0.620596019472441
C10ORF108	0.620610795628453
PATE3	0.620772911168705
SNX17	0.620828638385667
LOC643219	0.620841303662249
TCHP	0.620861990280667
CSDA	0.620868745094844
KIAA0831	0.620899563934527
POLG	0.62103043845921
ATP1A2	0.621034238042185
LOC100128324	0.621050280725855
RPS2P18	0.621065056881868
SH3GL2	0.621086587852058
LOC729296	0.621090387435032
PVR	0.621281210935538
DTNB	0.621286699222056
FAM8A1	0.621304008433386
FSD1	0.621420528977942
SDCCAG10	0.621450503465853
INPP5B	0.621455991752372
B3GALTL	0.621477522722562
LOC100287895	0.621578422759333
SDCCAG8	0.621586021925282
HPD	0.62160459766427
CALR	0.62160881942313
RPL5P19	0.621720273857054
GCNT1P	0.621834261346293
C17ORF80	0.621932206151863
PPIB	0.621955003649711
TMEM126B	0.621970624157495
LOC100129564	0.622035217068065
KRT84	0.622102765209836
CYP1A2	0.622151315436735
C6ORF89	0.622172002055152
RBAK	0.622212953116101
INS	0.622220552282051
GLP2R	0.622249260242304
ATP5GP2	0.62230667616281
LOC100289670	0.622313853152873
LOC645579	0.622332851067746
LOC100288672	0.622361559027999
PLCB2	0.622385623053505
OR4C12	0.622449371612302
LOC100288285	0.622493277904454
RPS8P7	0.622509742764011
PLD1	0.62251734192996
LOC100288196	0.622577290905783
CBFA2T3	0.622668480897174
B3GAT2	0.62267650223901
BRUNOL4	0.622718719827617
RNF213	0.622781201858756
LOC780810	0.622782468386414
TIFAB	0.622805688060148
CHST5	0.622810754170781
ALG10	0.622838617779262
ZNF772	0.622919253373502
LOC340017	0.622920097725274
SERP2	0.622939095640147
LOC728737	0.62294416175078
LOC100288998	0.622975824942236
ARMC10	0.622977935821666
NID2	0.622991023274134
KIAA1430	0.623037884797489
LOC643837	0.623084746320843
CSGLCA-T	0.623094456366222
E2F7	0.623184379829956
UBAP2	0.6233709815716
RPL21P19	0.623444017999891
PEX11B	0.623449084110524
PSME2P3	0.623479902950207
DPY19L3	0.623542384981346
C12ORF23	0.623629775389763
B3GNT2	0.623677903440776
SMARCC2	0.623902501012167
RBP4	0.623951051239065
LOC728290	0.623979759199318
LOC100288039	0.623994113179445
NR1I3	0.624020288084381
OR51L1	0.624107678492798
OR8G2	0.624147785201975
ADAMTS10	0.624233064730962
DDX27	0.62426557227419
PIP5K1B	0.624276548847228
PDE6B	0.624358873145012
TRBV7-6	0.624414178186087
PACSIN3	0.624427687814442
HNF4A	0.624457240126467
USMG5	0.624465683644188
MYO1E	0.62447201628248
PSMA7P	0.62448805896615
SLC16A3	0.62449987989096
LYAR	0.624522255212922
MPP4	0.62455687363558
INTS3	0.624579248957542
KLHDC6	0.624605423862479
LOC100287901	0.62462568830501
LOC100289676	0.62465692932058
LOC100129716	0.624673816356023
C1ORF150	0.624675927235453
CMTM5	0.624711812185769
PBPP1	0.624842686710452
MAML3	0.624847752821085
NUP210	0.62491065702811
VANGL2	0.625032665859185
RPL13P4	0.625042375904565
LOC100289278	0.625099791825071
NPY1R	0.625100636176843
FBXO47	0.625129766312982
DDIT3	0.625155096866146
SYT17	0.625182960474627
C2ORF55	0.625198158806526
IMPA1	0.625202802741272
WDR66	0.625235732460386
ATG4D	0.625247975561082
LOC347119	0.625288504446145
GTF2A2	0.625288926622031
HRASLS5	0.625350142125512
CYLC2	0.625486082760828
ZNF626	0.625634688672726
CCDC99	0.625641443486903
TTC30A	0.625647776125194
TOMM70A	0.625675217557788
HMGA2	0.625679017140763
ZNF143	0.625696326352092
PLBD1	0.625697170703864
CWC15	0.625745720930763
LOC100288269	0.625814535600193
LOC440944	0.625860552771775
C22ORF15	0.625860974947661
LOC100287403	0.626038288819811
PPP1R14D	0.626090638629685
ZNF677	0.626206314822469
IL25	0.626238822365696
CEACAM16	0.626262886391203
NIPA1	0.626317347080506
LOC100130135	0.626384895222278
LOC644063	0.626390805684683
LOH12CR1	0.626476929565442
SPRED3	0.626496349656201
LRRC4B	0.626509859284555
PDE1C	0.62652547979234
PPIAP8	0.626662264779428
FHL3	0.626662686955314
LOC100287358	0.626662686955314
ZNF85	0.626677885287213
LOC391508	0.626726857689997
OR5P1P	0.626750499539617
EMP1	0.626790606248794
KCNMB4	0.627029557800312
GAB1	0.627038001318033
LOC440043	0.627081063258413
RABL4	0.627145233993096
LOC100287636	0.627195895099425
TNFSF8	0.62733183573474
SOCS2	0.627347878418411
TXNL4A	0.627409516097778
PYDC1	0.627417537439613
MSC	0.627443290168664
CYB5R1	0.627444978872208
LOC100129184	0.627450889334613
LOC646929	0.627505772199802
ARF4P3	0.6275361688636
CLIC6	0.627610893995435
LOC100287782	0.627669576443599
GRN	0.627769632128598
VPRBP	0.627840135501572
AKR7L	0.6278726430448
ARL5C	0.627886574849041
TCEB3B	0.627916549336952
GLIS3	0.627972698729799
LOC100130995	0.628077398349546
TAT	0.628115394179292
H3F3B	0.628201095884165
JAGN1	0.628259778332329
LOC100288224	0.628269488377709
RPS10	0.628418938641379
NR4A1	0.628434136973278
IL1F6	0.62856290061853
COX8A	0.628593297282327
NR2F6	0.628612717373087
DIS3	0.628630448760302
LOC100129728	0.62863382616739
TYW3	0.628635092695048
RPS2P1	0.628660423248213
FLRT1	0.628692086439668
PDCD4	0.628741481018339
LOC100288636	0.628755834998465
OAT	0.628820850084921
CCDC76	0.628832671009731
OR10G9	0.628880376884857
LOC100288924	0.628910773548654
LOC441239	0.628931882342958
LOC100129052	0.628950458081945
LOC100129063	0.628966922941502
SLC25A22	0.628990142615236
ZBTB45	0.629117217556944
PVT1	0.629175055653336
PSMB10	0.629194897919982
SBSN	0.629203341437703
HMP19	0.629246403378083
LOC100129588	0.629285665735487
TSPYL4	0.629338859897133
HAPLN1	0.629433005119727
MED31	0.629436382526816
VWA5B2	0.629451158682828
PLSCR3	0.629476911411879
NAP5	0.629551214367827
ADH1B	0.629624672972004
LLGL2	0.62963480519327
GLIS2	0.629787210688142
LOC100289635	0.62992399567523
GRAP	0.629937927479471
GPR110	0.629952281459597
LOC393078	0.629973390253901
ZNF804A	0.630066691124723
CDH16	0.630077245521875
LOC100289355	0.630077667697761
RPL7AP15	0.630129595331748
PLCL2	0.630200098704722
SRPK2	0.630228806664975
CROCCL2	0.630345749385417
EFEMP2	0.630371924290354
AIM1L	0.630387544798139
HSPBAP1	0.630446227246303
OR10R2	0.630493088769657
CFL1	0.63049815488029
LOC100289165	0.630514619739847
LOC731932	0.630536150710036
NANOS3	0.630582167881619
KIF5A	0.630608342786555
RMND5B	0.630651826902821
LOC100289453	0.630696577546744
GRM5	0.630701221481491
NCRNA00095	0.630740483838896
TMEM22	0.630742594718326
LOC339535	0.63076370351263
LOC100131932	0.63076581439206
HIF1AN	0.630824074664339
C4ORF40	0.630859537438769
LYPD1	0.630902177203262
PDXP	0.631058804456995
MGC2752	0.631066825798831
ZKSCAN5	0.631071047557691
LOC100129532	0.631083290658388
MRAP2	0.631118331256932
OVOS	0.631184612871045
NEIL3	0.631335751838259
EPHB3	0.631391901231107
PM20D2	0.631412587849525
PLA2G6	0.631423986598449
TREX1	0.631472114649461
OMD	0.631527841866423
MRRF	0.631573436862119
BOP1	0.631612277043637
LOC100288429	0.631658294215219
GRP	0.631674759074776
TMEM43	0.631684891296042
PCGF3	0.631690801758447
FLJ33996	0.631693334813763
PID1	0.631706000090346
RPL11P3	0.631763416010852
LZTFL1	0.631803944895915
LOC646085	0.631860094288762
RPL32P31	0.631870226510028
LOC728927	0.631948329048952
CARD17	0.631977037009205
LIPJ	0.632008278024774
TTC24	0.632017143718382
LOC100131676	0.632038252512685
BRI3P2	0.632049651261609
RPS6KA5	0.632062316538192
EEF1DP5	0.632091024498445
SUCLG2	0.632328709522304
LFNG	0.632346018733633
ULBP3	0.632363750120848
LOC100289005	0.632374726693886
LOC643446	0.63239794636762
ZNF513	0.632451140529265
NACA	0.632452407056923
MCTP2	0.632468449740594
ELK3	0.632597635561732
ZBTB38	0.63260861213477
ITGB3	0.63261832218015
TRAPPC10	0.632647030140403
MLLT1	0.632684603794264
MIB1	0.632698113422618
ZFAND2B	0.632784659479263
RAB15	0.632797746931731
LOC100289507	0.632842497575655
LOC641515	0.632895269561414
CDC42BPG	0.632949308074832
ATG16L1	0.632957751592553
LOC100130384	0.63298814825635
LOC100287334	0.633116911901603
FFAR1	0.633178971756855
LOC100128721	0.633198391847615
PPOX	0.633258340823437
LOC651644	0.633281982673057
RGL3	0.633292537070209
LOC647996	0.633393437106981
OR5B17	0.633486737977803
HTRA2	0.633517556817486
CDC42SE2	0.633601991994701
MED25	0.633675872774764
XRN1	0.633728222584637
TGDS	0.633786060681029
DHX38	0.633808436002991
RERE	0.633811391234193
GSTA4	0.633839254842674
LOC728989	0.633840943546218
LOC100132260	0.63389667076318
PGLS	0.633899203818497
RBM6	0.633945643165964
CPXM2	0.633946487517737
C16ORF54	0.633959997146091
MON1A	0.63404612102685
LOC646603	0.634089182967229
LOC400043	0.634136044490584
STOM	0.634290138689
ATP1A4	0.634306603548557
ERCC5	0.634369507755582
NXT1	0.634435789369696
WNK1	0.634443388535645
DBP	0.634546399451847
ZNF295	0.634640544674441
CEP192	0.634727090731086
PCDH17	0.634789572762225
RPL13AP22	0.63480730414944
GPR85	0.63486640877349
RPSAP41	0.63496857533792
TNRC6A	0.63499010630811
INSL4	0.635023880378996
LOC100130593	0.635164887124944
LMAN2L	0.635175863697982
LOC100128254	0.635188106798678
NEDD1	0.635232857442602
ZNF774	0.635248477950387
FLJ44342	0.635267053689374
C10ORF105	0.635276341558868
LOC100288888	0.635278452438298
PLAT	0.635286473780133
